nHBAcc,nHBDon,naAromAtom,nAtomP,nB,nAromBond,nRotB,ALogP,ALogp2,AMR,XLogP,MLogP,apol,TopoPSA,MW,bpol,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,nAcid,nBase,MOMI-X,MOMI-Y,MOMI-Z,MOMI-XY,MOMI-XZ,MOMI-YZ,MOMI-R,AllSurfaceArea,BE0001061,BE0001188,BE0003640,BE0003648,BE0003647,BE0001004,BE0003659,BE0001042,BE0003644,BE0003667,BE0003668,BE0001069,BE0003657,BE0001067,BE0000703,BE0001032
1,1,0,2,31,0,5,1.5548,2.41740304,115.1746,10.518,4.32,78.994478,20.23,386.3548664,50.287522,0.082799171,-0.022963151,-0.027096906,0.006471288,0.009097136,28.77446904,31.33209198,48.66418395,54.66418395,49.66418395,0,0,8997.599948,8353.873636,643.7263113,1.077057224,13.97736863,12.97736863,7.69861637,653.2101793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7,0,5,20,0,6,-2.4352,5.93019904,56.9594,-5.056,0.58,36.779102,223.06,339.9960493,37.928898,1.332468026,-0.86509969,0.174879869,0.308304869,-0.563083437,40.59445603,41.80665642,49.21088043,40.22825017,39.10403677,4,0,5769.023011,5019.415917,749.6070945,1.149341498,7.696062449,6.696062449,7.180386478,546.6453929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,12,16,21,12,4,3.2197,10.36646809,65.7301,3.679,2.12,34.356137,62.22,282.0616123,16.385863,0.575701736,-0.342758654,0.123394166,-0.184039607,0.118541138,26.77503109,24.07426702,38.88103071,35.14853404,33.19965068,1,0,4124.479269,3416.819004,707.6602659,1.207110844,5.828332419,4.828332419,6.924959294,537.3851559,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,0,2,21,0,14,1.2639,1.59744321,94.0878,8.349,3.44,58.141376,37.3,304.2402305,35.940624,0.207222326,-0.09862099,-0.002879604,0.010154603,-0.026008978,23.54893807,21.66418395,22.43865299,19.66418395,18.66418395,1,0,18333.22464,18248.40514,84.81950235,1.00464805,216.1439779,215.1439779,7.93727621,903.4633305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,6,7,24,6,0,1.1461,1.31354521,79.8376,3.631,3.11,50.089032,60.69,288.1725448,26.236968,0.223604508,-0.05363868,-0.092738202,0.041556984,0.011274242,23.32340711,24.99627593,39.99255186,45.43120485,35.32464384,0,0,3853.007458,3363.565072,489.4423857,1.145512983,7.872239042,6.872239042,6.353462551,501.6753103,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
4,1,6,11,27,6,2,1.5457,2.38918849,87.7996,1.779,2.78,53.259446,89.05,350.118795,33.400554,0.424444004,-0.305704892,0.142191819,-0.024040759,-0.022666527,34.00009822,37.88978176,50.64496733,50.3283982,44.66049018,1,0,6662.188112,6101.222601,560.9655118,1.091943131,11.87628824,10.87628824,7.134121583,568.7415231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,2,0,4,29,0,3,-1.3555,1.83738025,95.9125,0.257,3.22,59.640204,91.67,360.1936742,33.483796,0.563518576,-0.142813412,-0.124063048,0.102924183,-0.129611453,29.87234518,30.66045989,48.65673582,60.42748078,62.64183954,0,0,5935.564384,5162.422955,773.1414295,1.149763287,7.677203882,6.677203882,7.078603982,575.8626219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,16,17,30,17,1,1.9885,3.95413225,89.3687,2.908,3,51.276688,81.42,348.1110071,24.623312,0.64143816,-0.336580579,0.04816784,0.009953091,-0.01996929,29.81783674,32.49136955,51.98202994,61.55556954,52.31012596,0,0,6040.420981,4980.956389,1059.464592,1.212703045,5.701390145,4.701390145,7.565519463,608.1869432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,12,10,35,12,10,-0.1858,0.03452164,114.0496,-0.492,2.23,64.381825,202.77,459.1866317,36.442175,1.032846759,-0.575709467,0.036800765,0.218818618,-0.172581024,40.16667632,39.31909893,57.4148814,60.41568086,57.05197649,2,0,21107.37309,20125.55728,981.8158099,1.048784528,21.49830231,20.49830231,10.11177275,867.0856101,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1
5,3,0,7,10,0,4,-1.8112,3.28044544,35.9467,-0.413,1.57,26.061895,102.78,157.1327456,17.058105,0.22786086,-0.213169228,0.17589927,-0.123957663,0.061629926,12.79990151,11.16327353,13.32606374,10.16327353,10.938467,0,6,1563.667073,1471.518302,92.14877042,1.062621559,16.96894126,15.96894126,4.883371898,468.5930225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,12,14,20,12,4,3.5752,12.78205504,84.6871,3.779,2.89,44.745481,16.13,316.0575108,23.174519,0.191051159,-0.123967584,0.026568144,0.003022442,0.007274704,62.97805139,26.48358513,37.80389672,36.80389672,29.31740319,0,1,4452.791072,2979.065463,1473.725609,1.494693932,3.021451921,2.021451921,7.318549367,547.3419184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,6,6,14,6,1,1.3277,1.76278729,50.2121,2.056,2.23,29.568309,53.11,175.1109475,15.531691,0.133269402,-0.126083434,0.084983836,-0.019070585,-0.011294186,14.0799409,14.83090967,20.41230477,18.9970916,12.9970916,0,3,1272.703825,1052.638906,220.0649185,1.209060217,5.783310821,4.783310821,4.887155751,474.9956865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,2,11,12,36,11,8,1.1526,1.32848676,108.7106,0.544,2.45,60.990653,125.57,465.1347566,36.987347,1.138175742,-0.567795727,-0.004332938,-0.011297131,0.189013893,42.50531243,41.86913315,60.96583111,63.46005978,64.047095,0,0,19376.22308,18377.72714,998.4959407,1.054331851,19.40540997,18.40540997,9.783217455,793.6007227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,15,22,41,16,18,1.1499,1.32227001,146.1131,7.23,3.99,93.008892,97.23,556.2970939,62.007108,0.6648213,-0.282757231,-0.025716697,-0.092603796,0.157818422,49.72005882,52.221227,63.20128078,64.48767578,68.64942448,0,1,29216.93462,27141.27437,2075.660252,1.076476153,14.07597153,13.07597153,11.54879561,984.2968531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,2,29,33,43,29,8,5.5513,30.81693169,141.1289,4.928,3.33,74.122446,97.62,529.1837932,37.197554,0.821938876,-0.567481855,0.284112691,-0.117946809,-0.074806234,46.80046356,47.57017631,73.06969153,68.9768072,66.69649591,0,0,25015.12256,22710.2271,2304.895466,1.10149152,10.85303994,9.853039944,11.39801407,952.0947184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,26,25,47,28,9,6.4524,41.63346576,157.6456,6.42,4.32,89.154169,92.89,563.2420214,47.039831,0.88537616,-0.461526785,-0.052543781,0.155219496,-0.124597069,46.95228608,50.82000935,72.20410872,83.80549147,78.77428644,0,1,30523.33534,27752.49407,2770.841271,1.099841163,11.01590902,10.01590902,12.17671057,972.1439373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,12,22,23,12,6,1.6589,2.75194921,81.8038,1.954,2.34,44.043102,103.88,318.067428,22.738898,0.337653472,-0.157624719,0.003525902,-0.005929491,0.003118603,31.94558978,33.11395682,40.43730508,40.94125534,37.66478832,0,0,6714.926149,6279.200448,435.7257012,1.069391908,15.41090216,14.41090216,7.220269822,634.2733787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,16,12,32,17,6,2.9392,8.63889664,111.8397,4.653,3.55,65.516204,85.35,392.209993,32.887796,0.384333716,-0.161674262,-0.080472718,0.138022612,-0.083554192,32.04336771,33.66100366,49.21101308,53.09656666,47.98591939,0,1,12329.8088,11461.43327,868.375534,1.075765004,14.19870588,13.19870588,8.923003151,782.0864748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3,12,16,33,12,5,2.5127,6.31366129,109.0662,4.817,2.78,62.887653,64.6,531.0630597,34.414347,0.606267998,-0.219473529,-0.134293815,0.070298031,0.027824353,147.773674,46.13873269,73.0000173,80.40927732,77.71117821,0,1,10353.03468,6525.210745,3827.823934,1.586620737,2.704678913,1.704678913,8.682588379,647.4923579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,1,16,19,33,17,6,3.8491,14.81557081,113.2469,4.136,3,64.334032,59.51,474.1066665,37.841968,0.669291771,-0.380773192,0.050378939,0.026196707,-0.192095101,77.74899421,42.05846588,62.1787971,66.07477446,62.07307182,0,1,16760.99033,15861.67945,899.3108802,1.056697078,18.63759318,17.63759318,9.070021493,714.2499828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,5,5,8,5,2,-1.1186,1.25126596,31.2851,-0.434,1.68,18.101137,54.7,111.0796474,11.158863,0.151312239,-0.088786615,0.019468897,-0.025588823,0.02214539,9.079940904,8.830909666,10.02470803,5.4985458,4.692344168,0,1,525.7294585,467.1086802,58.62077838,1.125497086,8.968312484,7.968312484,3.709721363,353.1796787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4,4,0,5,4,0,1,-1.065,1.134225,16.4838,-1.075,1.13,10.160758,87.92,74.05924624,4.579242,0.079931517,-0.055819149,0.013593628,0.002259763,0,6.439921205,4.858526101,5.246122837,2.719960603,0,0,3,169.581333,122.3209582,47.26037474,1.386363673,3.588235047,2.588235047,2.903306823,306.0664245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,4,6,9,53,6,19,-4.8866,23.87885956,159.8978,3.048,3.99,111.212029,179.56,679.4057328,70.947971,1.264151582,-0.568428628,-0.299673956,0.573038453,-0.480730295,56.16667632,57.48528086,81.58177242,91.37297285,101.4493697,0,0,27824.14031,24206.27657,3617.863733,1.149459737,7.690765148,6.690765148,11.15635401,1030.843164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,4,9,0,4,-1.7093,2.92170649,30.6981,-4.222,1.02,16.455551,116.22,149.0436558,8.248449,0.30307625,-0.064004237,-0.06050616,-0.032540701,-0.035784759,14.17781705,11.46345132,14.54239589,13.90210431,9.85073098,1,1,1024.166145,868.3433825,155.8227623,1.179448321,6.572635021,5.572635021,4.671022439,368.1471833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1,0,5,28,0,2,0.1262,0.01592644,92.1318,1.738,2.89,59.020204,89.05,368.1657452,39.959796,0.444548159,-0.319336331,0.151357336,-0.017346113,-0.039035179,35.00009822,38.88978176,53.64496733,55.3283982,48.66049018,1,0,6713.665792,6127.880606,585.7851864,1.09559344,11.46096888,10.46096888,7.021549184,528.1273405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,6,8,30,6,1,1.0066,1.01324356,105.4839,5.537,3.88,64.812583,33.12,349.2405648,35.209417,0.16456087,-0.067448568,-0.028821041,0.015353633,0.010921716,27.13444934,30.66445584,47.99654782,53.99654782,47.99654782,0,0,5879.41069,5206.240821,673.1698698,1.129300563,8.733918367,7.733918367,7.023517641,547.6734546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,2,0,3,9,0,4,-0.4992,0.24920064,36.8118,-0.133,1.46,21.207137,105.2,163.0303142,14.694863,0.400069182,-0.165943778,-0.038320163,0.068997149,-0.155250672,18.81114045,11.998425,15.49253757,15.8864396,17.11095202,1,0,873.8717436,675.0308112,198.8409325,1.294565713,4.394828232,3.394828232,4.343754079,371.9193607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,4,0,8,37,0,2,2.0861,4.35181321,140.2688,2.745,2.78,81.256548,207.26,540.2076271,49.789452,0.942247956,-0.487395357,-0.17892217,0.464484546,-0.313257591,54.3422415,50.12142275,64.31837526,78.45267808,95.58859016,0,0,10714.67567,7291.7844,3422.891268,1.469417509,3.130299746,2.130299746,8.657128583,756.107107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4,1,22,11,45,23,6,4.9375,24.37890625,147.4458,5.998,3.88,91.548962,48.83,635.1684671,48.031038,0.688444263,-0.299144216,-0.257050997,0.229684973,0.129184468,70.77181698,48.48930162,71.1514638,78.67287475,81.91730137,0,2,31653.19198,27307.53088,4345.661101,1.159137826,7.283861132,6.283861132,12.40132437,1060.574837,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,3,12,10,37,12,14,2.86,8.1796,125.1884,3.662,3.11,73.516376,97.05,495.2344914,45.361624,0.98195806,-0.457300187,-0.316457941,0.337440455,0.104000286,43.68394946,41.7349988,61.79114063,58.13709777,57.53399427,0,1,24484.45238,23037.96506,1446.487319,1.062787113,16.92683514,15.92683514,10.88903298,866.577523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,18,30,36,18,5,4.5985,21.14620225,126.0451,6.362,3.33,66.277446,114.59,442.1641054,28.606554,0.541415963,-0.17951048,-0.208492517,0.094881763,0.120879584,37.53779735,38.87923818,57.31493758,63.36335639,55.8096229,1,0,12128.8808,9538.393845,2590.486958,1.271585238,4.68208526,3.68208526,9.752315019,831.0801194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2,18,24,35,18,5,4.4133,19.47721689,122.6623,5.4,3.66,69.215825,69.64,448.1553705,32.306175,0.453888929,-0.256990443,0.085555147,-0.014618549,-0.026292383,42.75631762,38.77895624,57.50210591,66.88628038,64.60192795,0,0,14081.45515,12862.56289,1218.892262,1.094762783,11.55266596,10.55266596,9.205816711,780.4265767,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
8,1,11,13,32,11,6,2.0376,4.15181376,106.6541,0.61,2.45,57.832274,116.42,435.0655695,33.703726,0.942386788,-0.614639448,0.080105919,0.241384436,-0.286470822,47.79298903,40.94544035,65.31822452,57.27479758,48.12964151,0,0,18150.59392,17493.1367,657.4572184,1.037583724,27.60726237,26.60726237,9.256501567,882.6120646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,6,8,15,6,3,-0.2633,0.06932689,49.5618,-2.794,1.79,28.284723,124.01,213.0637225,12.323277,0.462706398,-0.110668596,-0.145909643,-0.012707956,0.080077381,19.23232548,16.82664182,24.76356872,27.58986355,20.20594578,1,1,2156.303631,1823.464349,332.8392826,1.182531281,6.478513036,5.478513036,5.679874911,465.527998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,5,12,18,39,12,3,-0.1467,0.02152089,119.4066,0.189,3.11,68.987825,176.61,483.1529316,33.376175,1.040265307,-0.321855135,-0.012505866,-0.278505132,-0.134543301,42.33020162,42.81919368,68.5827624,84.89952083,85.72092996,0,1,11130.88111,9357.792683,1773.088431,1.189477208,6.277679624,5.277679624,8.606300031,707.9480461,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17,4,0,6,76,0,11,-1.4026,1.96728676,263.5409,3.544,5.75,170.502991,241.96,1029.602486,114.333009,2.222718037,-0.929919461,-0.340473092,-0.003796492,0.493185994,85.75148487,83.8045693,121.8364477,153.9120698,157.4639324,0,0,44358.78111,31424.4351,12934.34601,1.411601544,3.429534132,2.429534132,12.65077214,1162.045269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,2,15,17,58,16,8,1.9553,3.82319809,191.1997,4.497,4.1,115.133271,200.49,749.2916912,72.186729,1.081186449,-0.551373377,0.111554689,-0.106595648,-0.421811485,71.47669083,74.22207296,102.1498991,114.4158409,120.2546883,0,0,31553.40281,26014.91341,5538.4894,1.212896707,5.697113515,4.697113515,11.78703101,978.7398093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,4,12,7,30,12,6,2.5663,6.58589569,104.3251,2.937,3,60.621825,99.38,408.1339664,31.582175,0.729108303,-0.181334324,-0.343231558,0.152439748,0.043652455,40.35976412,34.60850646,50.55282896,60.71276082,50.87996013,0,0,10741.01453,9943.466183,797.5483482,1.080208283,13.46754031,12.46754031,8.230796852,710.6263766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,0,3,27,0,3,-2.0859,4.35097881,81.5658,0.731,2.89,53.253825,90.35,315.1946772,30.268175,0.410046064,-0.159206321,-0.068304576,0.152079006,-0.157938686,25.62887897,28.49509362,45.21128497,45.09688373,43.48101301,0,1,3711.699293,2856.109742,855.5895508,1.299564662,4.338177447,3.338177447,6.448113187,608.0463242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1,18,7,30,18,7,3.6508,13.32834064,106.5613,3.673,3.22,58.797446,81.54,378.1579574,31.480554,0.694307712,-0.405186036,0.029843631,0.092700823,-0.293666658,31.81783674,32.6572796,47.2307441,54.64114659,63.85577724,1,0,4960.330398,3741.442936,1218.887462,1.325780049,4.069555684,3.069555684,6.855442621,571.1213695,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
6,2,18,25,30,18,4,4.9076,24.08453776,111.3389,4.485,2.78,55.653895,120.64,434.0490713,23.564105,0.538061168,-0.305929907,0.143096488,-0.20378283,0.160402509,74.19244163,37.81249681,57.45828319,77.62194626,55.01197149,0,0,9510.596532,6826.938045,2683.658487,1.393098409,3.543892257,2.543892257,8.992435072,668.9680562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,11,5,0,0.3203,0.10259209,31.1312,-0.629,1.68,19.698344,58.03,140.0585776,11.619656,0.296663359,-0.105970553,-0.082999322,0.126119177,-0.142672146,12.26889867,12.71619135,17.54655724,14.82275236,7.688620099,0,1,630.181898,433.2192357,196.9626623,1.454648931,3.199499289,2.199499289,4.115203376,400.4950829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,2,21,27,34,22,5,4.0251,16.20143001,119.8225,3.336,2.67,64.500239,127.41,437.1633942,38.219761,0.508673144,-0.309121419,0.156265597,-0.174468905,0.117355286,41.19655322,45.25020288,60.8177968,61.82754412,55.34846224,0,0,11163.7289,8717.205075,2446.523827,1.280654614,4.563098375,3.563098375,9.438884453,772.1666996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,15,12,28,16,7,3.9554,15.64518916,105.2179,3.876,3.22,57.200239,80.64,349.1790271,26.463761,0.202043718,-0.094072722,-0.020162572,0.017608533,-0.016369247,28.62887897,29.71646324,39.38091908,38.60192652,30.82745749,0,1,13405.34756,12868.98654,536.3610164,1.041678575,24.99314296,23.99314296,9.022130298,775.4758193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,1,17,27,38,17,5,1.927,3.713329,121.3148,1.815,3.22,69.377825,110.76,459.1906545,37.400175,0.768344101,-0.372498511,-0.053344605,0.100388431,0.020894701,38.89777765,41.68225952,61.31211947,68.30844059,66.47407874,0,0,12434.90672,9172.140418,3262.766302,1.355725725,3.811154575,2.811154575,9.921406502,804.74477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,16,22,39,17,9,5.2973,28.06138729,139.7326,3.635,3.22,77.362997,82.88,529.1647454,44.891003,0.924211774,-0.427563833,-0.192858945,0.048277477,0.222960704,55.54920843,46.72409441,66.29209153,78.80087244,75.41618356,0,2,22370.10977,20794.11522,1575.994542,1.075790411,14.19428124,13.19428124,10.34788656,899.7006679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,2,21,17,31,22,5,4.7857,22.90292449,117.6844,5.706,3.22,58.824274,99.46,386.1201323,25.257726,0.299052196,-0.154371707,0.030142867,-0.055413974,0.042140953,36.34214328,36.02873429,51.22651372,53.00702129,49.11651982,0,0,11038.32639,10227.12877,811.1976217,1.079318217,13.60744423,12.60744423,8.564906233,714.6219179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,2,28,13,55,28,16,2.8119,7.90678161,182.3821,4.897,3.55,101.761755,187.61,717.2419189,58.596245,1.376393356,-0.876446693,0.46961081,-0.543453389,0.570075063,66.8840289,64.8466757,94.55443886,101.7177742,111.9048783,0,2,27898.7783,23444.05676,4454.721538,1.190014961,6.262743488,5.262743488,11.18648517,995.1217342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,12,7,23,12,7,2.5522,6.51372484,81.4143,2.5,2.78,46.950067,64.35,302.1430562,24.847933,0.435178162,-0.200379748,-0.074327065,0.120936467,-0.11164648,25.77094281,25.07660684,33.71012746,32.23601781,23.99048393,0,1,8629.702356,8262.46589,367.2364661,1.044446352,23.49903441,22.49903441,7.858786172,735.2119652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2,18,13,37,20,7,2.8781,8.28345961,124.9342,3.352,3.55,70.867411,102.29,441.2164753,37.010589,0.594554199,-0.263589465,-0.189570531,0.224892417,-0.085066253,36.34883958,39.65809526,56.20810468,55.17982426,45.8242772,0,1,23271.64817,22120.35366,1151.294511,1.05204684,20.21346228,19.21346228,10.93775804,908.600669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,12,7,22,12,7,2.8616,8.18875456,87.227,3.185,2.89,49.358239,28.6,285.1841125,32.339761,0.400459728,-0.269580868,0.062539858,0.052761182,-0.10362784,22.85440994,23.99363942,30.02125585,29.18743779,25.82772938,0,1,3903.039454,3126.431301,776.6081527,1.248400837,5.025751327,4.025751327,6.82861872,585.9281211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,21,18,49,22,19,1.6876,2.84799376,167.9221,5.718,3.88,98.888513,154.03,627.3169177,59.447487,1.105244307,-0.794929054,0.429186494,-0.237376775,0.127940447,52.39220729,53.81737284,73.60863458,76.86279295,74.91359251,0,2,52016.15861,49882.30341,2133.855193,1.0427778,24.3766113,23.3766113,13.31224654,1223.983077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,12,9,31,12,11,3.0737,9.44763169,123.4217,5.065,3.88,73.937341,49.77,411.2773443,45.302659,0.422924855,-0.235184954,0.041224493,-0.025850454,0.046841179,32.68338741,32.82691371,45.26583859,49.4871017,48.65700771,0,1,6856.760055,4641.605572,2215.154483,1.477238845,3.095386848,2.095386848,7.944825679,666.6802404,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1
3,2,6,6,12,6,2,1.6977,2.88218529,53.6552,1.588,1.9,29.39793,64.4,274.9919454,14.52207,0.140451332,-0.118592038,0.068405457,-0.01534017,-0.012642236,123.7186035,22.2306476,35.37796257,31.79656746,28.79656746,0,3,2770.385934,2524.128654,246.2572793,1.097561303,11.24996565,10.24996565,5.233594271,486.8974139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,4,25,0,0,1.0101,1.02030201,88.1159,4.052,3.44,56.80779,37.3,302.2245804,33.75421,0.194168041,-0.051781119,-0.046794896,0.012707454,-0.005228281,23.54893807,25.66418395,43.66045989,49.99255186,37.32836791,0,0,3540.677624,3076.795898,463.8817261,1.150767793,7.632716326,6.632716326,5.973383483,467.7859114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,16,20,37,17,4,2.7856,7.75956736,118.3364,4.742,3.33,67.979825,103.01,447.1794211,36.378175,0.751942811,-0.335113151,-0.012311121,0.032058538,-0.090765174,37.95228608,40.54310506,64.64276171,73.71857118,68.97140151,0,0,11605.80709,10050.3354,1555.471688,1.154768137,7.46127826,6.46127826,8.919325148,720.9248118,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
15,3,12,9,65,12,16,3.3157,10.99386649,210.0281,3.014,4.76,129.535201,202.45,835.3779059,81.174799,1.997084101,-1.019593141,0.028785863,0.266041177,-0.46860923,71.2025468,72.30629539,114.1678305,143.7063056,175.6216875,0,0,37275.02495,30299.83044,6975.194517,1.230205728,5.343940569,4.343940569,12.23434764,1057.403097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,5,16,12,37,17,11,-0.2938,0.08631844,120.9075,-2.156,2.67,67.526239,207.3,477.176067,32.637761,0.950905723,-0.523099436,0.047775198,0.142382881,-0.173253314,41.39220729,40.65464308,58.55694426,61.1980353,58.94882254,2,0,14749.27447,11883.03225,2866.242224,1.241204615,5.145857649,4.145857649,10.23172932,869.2596413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,0,9,0,7,-2.271,5.157441,43.3174,-2.114,1.68,26.962274,76.1,146.1531467,19.677726,0.205873371,-0.086886185,-0.106139165,0.153025583,-0.047327723,11.43992121,9.997091599,8.997091599,8.079940904,6.664727733,0,4,1840.731122,1823.411115,17.32000687,1.009498684,106.2777362,105.2777362,4.081185318,539.046183,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
8,2,6,6,28,6,6,-1.4561,2.12022721,87.4068,1.504,2.12,51.103481,124.37,375.1001252,27.038519,0.693911388,-0.300327691,-0.133527907,0.307774371,-0.335228928,37.02553069,34.38499052,53.85797393,53.70884,61.22798831,1,0,7207.028377,6057.43038,1149.597997,1.189783113,6.269172698,5.269172698,7.861004972,645.604138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,4,15,10,40,16,10,0.7824,0.61214976,128.7902,2.013,2.56,72.972204,163.74,522.186081,42.491796,0.899025749,-0.312046034,-0.264216027,0.008883964,0.328733419,50.38959927,48.37919852,69.48085835,76.97297483,71.36581134,0,0,20429.74674,17733.35532,2696.391419,1.152051959,7.576699212,6.576699212,10.92731323,963.1699043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,3,16,21,31,17,5,5.6586,32.01975396,110.4909,6.929,3.55,65.516204,82.19,392.209993,33.845796,0.390449519,-0.138165822,0.043012298,-0.307422769,0.299223566,32.04336771,32.66100366,51.21101308,55.81655717,57.33421512,0,0,7645.336736,6841.521703,803.8150335,1.117490679,9.511313446,8.511313446,7.464111984,686.5502822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,6,6,25,6,6,2.0189,4.07595721,90.2903,4.314,2.89,55.627239,29.54,431.0757554,34.790761,0.469598488,-0.251772038,0.059481674,-0.211268537,0.310838607,137.0496251,36.64252671,56.9831875,59.87263053,49.67622607,0,1,9300.783272,8268.001063,1032.782209,1.124913168,9.005561089,8.005561089,7.952829498,624.1196121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,2,24,15,55,24,14,5.5593,30.90581649,173.0718,10.088,4.54,101.557341,61.44,693.278997,52.882659,0.989040389,-0.563498649,0.051415853,0.097555061,-0.106245006,61.64114381,60.31816816,96.60353812,96.84493957,98.74469545,0,1,34314.85948,28465.50161,5849.357869,1.205489366,5.86643188,4.86643188,12.72967805,1056.112499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1,18,24,29,18,5,4.7609,22.66616881,104.7569,4.535,2.67,54.641102,84.51,420.0102188,25.558898,0.45974848,-0.173476832,0.01065848,-0.091904455,0.022050581,51.59702056,42.3527303,57.13213508,61.53811162,64.87615129,0,0,11491.95021,10173.92496,1318.025253,1.129549339,8.719066791,7.719066791,8.956210718,753.1021491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,2,0,7,12,0,2,-1.7352,3.01091904,33.5458,-1.878,1.46,19.372758,100.9,174.0164379,11.349242,0.811137649,-0.170870066,-0.348569331,0.109423203,-0.035780771,16.64681421,14.32464384,21.42748078,24.30355003,15.31595897,0,0,1267.765622,964.812134,302.9534876,1.314002568,4.184687331,3.184687331,5.092930017,367.18062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,0,1,10,0,5,-2.1384,4.57275456,36.0074,-2.561,1.57,22.571516,97.99,164.0684735,14.076484,0.511153697,-0.065420926,-0.182287316,-0.05641887,0.006876378,14.87234518,11.66045989,14.65673582,17.64805095,13.98386699,0,0,1132.142726,1009.956384,122.1863424,1.120981801,9.265705998,8.265705998,4.458051423,347.2802504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
